event,date,doi,title,author,selectedPublicationsCount,posInSuggestions,activationSourceComponent,actionDetails
Pub suggested,13:26:26,10.1145/2207676.2208539,Sustainably unpersuaded:  how persuasion narrows our vision of sustainability,Brynjarsdottir et al.,11,48,
Pub suggested,13:26:26,10.1145/1518701.1518766,Theory-driven design strategies for technologies that support behavior change in everyday life,Consolvo et al.,11,49,
Pub suggested,13:26:26,10.1145/1056808.1057063,Breakaway:  an ambient display designed to change human behavior,Jafarinaimi et al.,11,50,
Keyword dragged,13:26:35,,,,,,,PERSONAL
Keyword dragged,13:27:7,,,,,,,PERSONAL
Keyword dragged,13:27:10,,,,,,,PERSONAL
Pub activated,13:27:22,10.1109/mcg.2017.23,Expanding Research Methods for a Realistic Understanding of Personal Visualization,Thudt et al.,11,3,network
Clicked doi,13:27:26,10.1109/mcg.2017.23,Expanding Research Methods for a Realistic Understanding of Personal Visualization,Thudt et al.,11,3,network
Pub excluded,13:28:1,10.1109/mcg.2017.23,Expanding Research Methods for a Realistic Understanding of Personal Visualization,Thudt et al.,11,3,network
Pub deactivated,13:28:6,10.1109/mcg.2017.23,Expanding Research Methods for a Realistic Understanding of Personal Visualization,Thudt et al.,11,3,
Pub activated,13:28:14,10.1109/pacificvis.2016.7465279,A design study of personal bibliographic data visualization,Fung et al.,11,5,network
Pub excluded,13:28:17,10.1109/pacificvis.2016.7465279,A design study of personal bibliographic data visualization,Fung et al.,11,5,network
Pub deactivated,13:28:20,10.1109/pacificvis.2016.7465279,A design study of personal bibliographic data visualization,Fung et al.,11,5,
Pub activated,13:28:20,10.1016/j.jvlc.2017.03.006,A personal visual analytics on smartphone usage data,Fan et al.,11,2,network
Pub activated,13:28:20,10.1016/j.jvlc.2017.03.006,A personal visual analytics on smartphone usage data,Fan et al.,11,2,network
Pub excluded,13:28:24,10.1016/j.jvlc.2017.03.006,A personal visual analytics on smartphone usage data,Fan et al.,11,2,network
Pub deactivated,13:28:27,10.1016/j.jvlc.2017.03.006,A personal visual analytics on smartphone usage data,Fan et al.,11,2,
Keyword dragged,13:28:36,,,,,,,SPORT
Keywords updated,13:28:52,,,,,,,VISUAL_ PHYSICAL ACTIVIT_ SPORT_ PERSONAL Health
Pub suggested,13:28:52,10.1007/s12650-020-00687-2,A survey of competitive sports data visualization and visual analysis,Du and Yuan,11,1,
Pub suggested,13:28:52,10.1109/tvcg.2007.70541,Casual Information Visualization: Depictions of Data in Everyday Life,Pousman et al.,11,2,
Pub suggested,13:28:52,10.1145/2556288.2557144,Understanding physical activity through 3D printed material artifacts,Khot et al.,11,3,
Pub suggested,13:28:52,10.1109/tvcg.2021.3114844,Perception! Immersion! Empowerment! Superpowers as Inspiration for Visualization,Willett et al.,11,4,
Pub suggested,13:28:52,10.1145/3379539,Shelfie:  a Framework for Designing Material Representations of Physical Activity Data,Khot et al.,11,5,
Pub suggested,13:28:52,10.1109/tvcg.2019.2892415,MARVisT: Authoring Glyph-Based Visualization in Mobile Augmented Reality,Chen et al.,11,6,
Pub suggested,13:28:52,10.1109/iv.2019.00029,Comparison of Visualization Tools for Matches Analysis of a MOBA Game,Afonso et al.,11,7,
Pub suggested,13:28:52,10.1016/j.jvlc.2017.03.006,A personal visual analytics on smartphone usage data,Fan et al.,11,8,
Pub suggested,13:28:52,10.1109/mcg.2017.23,Expanding Research Methods for a Realistic Understanding of Personal Visualization,Thudt et al.,11,9,
Pub suggested,13:28:52,10.1007/978-3-319-58735-6_11,An Integration of Empirical Study Participants into the Mobile Data Analysis through Information Visualization,Ludwig et al.,11,10,
Pub suggested,13:28:52,10.1109/tvcg.2015.2467831,Visual Mementos: Reflecting Memories with Personal Data,Thudt et al.,11,11,
Pub suggested,13:28:52,10.1109/pacificvis.2016.7465279,A design study of personal bibliographic data visualization,Fung et al.,11,12,
Pub suggested,13:28:52,10.1109/smc.2016.7844371,In-situ visualization of pedaling forces on cycling training videos,Kaplan et al.,11,13,
Pub suggested,13:28:52,10.1109/mcg.2016.100,Using Gap Charts to Visualize the Temporal Evolution of Ranks and Scores,Perin et al.,11,14,
Pub suggested,13:28:52,10.1145/2702123.2702213,Patina Engraver:  Visualizing Activity Logs as Patina in Fashionable Trackers,Lee et al.,11,15,
Pub suggested,13:28:52,10.1145/2757710.2757733,The Role of Tangible Interaction in Exploring Information on Public Visualization Displays,Claes and Vande Moere,11,16,
Pub suggested,13:28:52,10.1145/2702123.2702248,Evaluating the Memorability of Physical Visualizations,Stusak et al.,11,17,
Pub suggested,13:28:52,10.1145/2702123.2702197,TastyBeats:  Designing Palatable Representations of Physical Activity,Khot et al.,11,18,
Pub suggested,13:28:52,10.1145/2669557.2669564,Pre-design empiricism for information visualization:  scenarios_ methods_ and challenges,Brehmer et al.,11,19,
Pub suggested,13:28:52,10.1145/2470654.2481359,Evaluating the efficiency of physical visualizations,Jansen et al.,11,20,
Pub suggested,13:28:52,10.1080/10630732.2012.698065,Designing for the Situated and Public Visualization of Urban Data,Moere and Hill,11,21,
Pub suggested,13:28:52,10.1145/2030112.2030166,Understanding my data_ myself:  supporting self-reflection with ubicomp technologies,Li et al.,11,22,
Pub suggested,13:28:52,10.1109/tvcg.2011.196,Exploring Ambient and Artistic Visualization for Residential Energy Use Feedback,Rodgers and Bartram,11,23,
Pub suggested,13:28:52,10.1109/tvcg.2010.164,How Information Visualization Novices Construct Visualizations,Grammel et al.,11,24,
Pub suggested,13:28:52,10.2519/jospt.2010.3166,Reducing Impact Loading during Running with the Use of Real-Time Visual Feedback,Crowell et al.,11,25,
Pub suggested,13:28:52,10.1145/1413634.1413696,Embodiment in data sculpture:  a model of the physical visualization of information,Zhao and Vande Moere,11,26,
Pub suggested,13:28:52,10.1007/11853565_16,Fish’n’Steps: Encouraging Physical Activity with an Interactive Computer Game,Lin et al.,11,27,
Pub suggested,13:28:52,10.1109/tvcg.2005.53,An Insight-Based Methodology for Evaluating Bioinformatics Visualizations,Saraiya et al.,11,28,
Pub suggested,13:28:52,10.1145/3173574.3173728,Self-Reflection and Personal Physicalization Construction,Thudt et al.,11,29,
Pub suggested,13:28:52,10.1145/2909132.2909267,Go and Grow:  Mapping Personal Data to a Living Plant,Botros et al.,11,30,
Pub suggested,13:28:52,10.1145/1357054.1357335,Activity sensing in the wild:  a field trial of ubifit garden,Consolvo et al.,11,31,
Pub suggested,13:28:52,10.1145/3563657.3596120,Being_ Having_ Doing_ and Interacting: a Personal Informatics Approach to Understanding Human Need Satisfaction in Everyday Life,Hoefer and Voida,11,32,
Pub suggested,13:28:52,10.1109/tvcg.2021.3114798,Exploring the Personal Informatics Analysis Gap: “There's a Lot of Bacon”,Moore et al.,11,33,
Pub suggested,13:28:52,10.1145/3546930.3547501,Opportunities and risks for engaging research participants with self-logged menstrual health data,Robertson et al.,11,34,
Pub suggested,13:28:52,10.1109/tvcg.2022.3209365,KiriPhys: Exploring New Data Physicalization Opportunities,Daneshzand et al.,11,35,
Pub suggested,13:28:52,10.1145/3461778.3462041,Laina: Dynamic Data Physicalization for Slow Exercising Feedback,Menheere et al.,11,36,
Pub suggested,13:28:52,10.1007/978-3-319-27648-9_94-1,Data Physicalization,Dragicevic et al.,11,37,
Pub suggested,13:28:52,10.1145/3357236.3395439,DayClo:  an Everyday Table Clock Providing Interaction with Personal Schedule Data for Self-reflection,Lee et al.,11,38,
Pub suggested,13:28:52,10.1145/3419249.3420109,LOOP:  Exploring Physicalization of Activity Tracking Data,Sauvé et al.,11,39,
Pub suggested,13:28:52,10.1145/3286689.3286690,In-situ evaluation of a "What if" approach for eco-feedback,Wambecke et al.,11,40,
Pub suggested,13:28:52,10.1080/07370024.2016.1276456,Personal Informatics_ Self-Insight_ and Behavior Change: a Critical Review of Current Literature,Kersten-van Dijk et al.,11,41,
Pub suggested,13:28:52,10.1145/3064857.3079175,LOOP:  a Physical Artifact to Facilitate Seamless Interaction with Personal Data in Everyday Life,Sauvé et al.,11,42,
Pub suggested,13:28:52,10.1145/2957276.2957293,Help Me Help You:  Shared Reflection for Personal Data,Graham et al.,11,43,
Pub suggested,13:28:52,10.1145/2839462.2839476,If Your Mind Can Grasp It_ Your Hands Will Help,Stusak et al.,11,44,
Pub suggested,13:28:52,10.1145/2901790.2901888,A Craft Approach to Health Awareness in Children,Ananthanarayan et al.,11,45,
Pub suggested,13:28:52,10.1109/icdmw.2014.167,Identifying Team Style in Soccer Using Formations Learned from Spatiotemporal Tracking Data,Bialkowski et al.,11,46,
Pub suggested,13:28:52,10.1145/2468356.2479614,Sweat-atoms:  turning physical exercise into physical objects,Khot and Mueller,11,47,
Pub suggested,13:28:52,10.1145/2207676.2208539,Sustainably unpersuaded:  how persuasion narrows our vision of sustainability,Brynjarsdottir et al.,11,48,
Pub suggested,13:28:52,10.1145/1518701.1518766,Theory-driven design strategies for technologies that support behavior change in everyday life,Consolvo et al.,11,49,
Pub suggested,13:28:52,10.1145/1056808.1057063,Breakaway:  an ambient display designed to change human behavior,Jafarinaimi et al.,11,50,
Keyword dragged,13:29:1,,,,,,,PERSONAL HEALTH
Keywords updated,13:29:24,,,,,,,VISUAL_ SPORT_ Health
Pub suggested,13:29:24,10.1007/s12650-020-00687-2,A survey of competitive sports data visualization and visual analysis,Du and Yuan,11,1,
Pub suggested,13:29:24,10.1109/tvcg.2007.70541,Casual Information Visualization: Depictions of Data in Everyday Life,Pousman et al.,11,2,
Pub suggested,13:29:24,10.1109/tvcg.2021.3114844,Perception! Immersion! Empowerment! Superpowers as Inspiration for Visualization,Willett et al.,11,3,
Pub suggested,13:29:24,10.1145/3546930.3547501,Opportunities and risks for engaging research participants with self-logged menstrual health data,Robertson et al.,11,4,
Pub suggested,13:29:24,10.1109/tvcg.2019.2892415,MARVisT: Authoring Glyph-Based Visualization in Mobile Augmented Reality,Chen et al.,11,5,
Pub suggested,13:29:24,10.1109/iv.2019.00029,Comparison of Visualization Tools for Matches Analysis of a MOBA Game,Afonso et al.,11,6,
Pub suggested,13:29:24,10.1016/j.jvlc.2017.03.006,A personal visual analytics on smartphone usage data,Fan et al.,11,7,
Pub suggested,13:29:24,10.1109/mcg.2017.23,Expanding Research Methods for a Realistic Understanding of Personal Visualization,Thudt et al.,11,8,
Pub suggested,13:29:24,10.1007/978-3-319-58735-6_11,An Integration of Empirical Study Participants into the Mobile Data Analysis through Information Visualization,Ludwig et al.,11,9,
Pub suggested,13:29:24,10.1109/tvcg.2015.2467831,Visual Mementos: Reflecting Memories with Personal Data,Thudt et al.,11,10,
Pub suggested,13:29:24,10.1109/pacificvis.2016.7465279,A design study of personal bibliographic data visualization,Fung et al.,11,11,
Pub suggested,13:29:24,10.1109/smc.2016.7844371,In-situ visualization of pedaling forces on cycling training videos,Kaplan et al.,11,12,
Pub suggested,13:29:24,10.1109/mcg.2016.100,Using Gap Charts to Visualize the Temporal Evolution of Ranks and Scores,Perin et al.,11,13,
Pub suggested,13:29:24,10.1145/2901790.2901888,A Craft Approach to Health Awareness in Children,Ananthanarayan et al.,11,14,
Pub suggested,13:29:24,10.1145/2702123.2702213,Patina Engraver:  Visualizing Activity Logs as Patina in Fashionable Trackers,Lee et al.,11,15,
Pub suggested,13:29:24,10.1145/2757710.2757733,The Role of Tangible Interaction in Exploring Information on Public Visualization Displays,Claes and Vande Moere,11,16,
Pub suggested,13:29:24,10.1145/2702123.2702248,Evaluating the Memorability of Physical Visualizations,Stusak et al.,11,17,
Pub suggested,13:29:24,10.1145/2669557.2669564,Pre-design empiricism for information visualization:  scenarios_ methods_ and challenges,Brehmer et al.,11,18,
Pub suggested,13:29:24,10.1145/2470654.2481359,Evaluating the efficiency of physical visualizations,Jansen et al.,11,19,
Pub suggested,13:29:24,10.1080/10630732.2012.698065,Designing for the Situated and Public Visualization of Urban Data,Moere and Hill,11,20,
Pub suggested,13:29:24,10.1145/2030112.2030166,Understanding my data_ myself:  supporting self-reflection with ubicomp technologies,Li et al.,11,21,
Pub suggested,13:29:24,10.1109/tvcg.2011.196,Exploring Ambient and Artistic Visualization for Residential Energy Use Feedback,Rodgers and Bartram,11,22,
Pub suggested,13:29:24,10.1109/tvcg.2010.164,How Information Visualization Novices Construct Visualizations,Grammel et al.,11,23,
Pub suggested,13:29:24,10.2519/jospt.2010.3166,Reducing Impact Loading during Running with the Use of Real-Time Visual Feedback,Crowell et al.,11,24,
Pub suggested,13:29:24,10.1145/1413634.1413696,Embodiment in data sculpture:  a model of the physical visualization of information,Zhao and Vande Moere,11,25,
Pub suggested,13:29:24,10.1109/tvcg.2005.53,An Insight-Based Methodology for Evaluating Bioinformatics Visualizations,Saraiya et al.,11,26,
Pub suggested,13:29:24,10.1145/3173574.3173728,Self-Reflection and Personal Physicalization Construction,Thudt et al.,11,27,
Pub suggested,13:29:24,10.1145/2909132.2909267,Go and Grow:  Mapping Personal Data to a Living Plant,Botros et al.,11,28,
Pub suggested,13:29:24,10.1145/2556288.2557144,Understanding physical activity through 3D printed material artifacts,Khot et al.,11,29,
Pub suggested,13:29:24,10.1145/1357054.1357335,Activity sensing in the wild:  a field trial of ubifit garden,Consolvo et al.,11,30,
Pub suggested,13:29:24,10.1145/3563657.3596120,Being_ Having_ Doing_ and Interacting: a Personal Informatics Approach to Understanding Human Need Satisfaction in Everyday Life,Hoefer and Voida,11,31,
Pub suggested,13:29:24,10.1109/tvcg.2021.3114798,Exploring the Personal Informatics Analysis Gap: “There's a Lot of Bacon”,Moore et al.,11,32,
Pub suggested,13:29:24,10.1109/tvcg.2022.3209365,KiriPhys: Exploring New Data Physicalization Opportunities,Daneshzand et al.,11,33,
Pub suggested,13:29:24,10.1145/3461778.3462041,Laina: Dynamic Data Physicalization for Slow Exercising Feedback,Menheere et al.,11,34,
Pub suggested,13:29:24,10.1007/978-3-319-27648-9_94-1,Data Physicalization,Dragicevic et al.,11,35,
Pub suggested,13:29:24,10.1145/3379539,Shelfie:  a Framework for Designing Material Representations of Physical Activity Data,Khot et al.,11,36,
Pub suggested,13:29:24,10.1145/3357236.3395439,DayClo:  an Everyday Table Clock Providing Interaction with Personal Schedule Data for Self-reflection,Lee et al.,11,37,
Pub suggested,13:29:24,10.1145/3419249.3420109,LOOP:  Exploring Physicalization of Activity Tracking Data,Sauvé et al.,11,38,
Pub suggested,13:29:24,10.1145/3286689.3286690,In-situ evaluation of a "What if" approach for eco-feedback,Wambecke et al.,11,39,
Pub suggested,13:29:24,10.1080/07370024.2016.1276456,Personal Informatics_ Self-Insight_ and Behavior Change: a Critical Review of Current Literature,Kersten-van Dijk et al.,11,40,
Pub suggested,13:29:24,10.1145/3064857.3079175,LOOP:  a Physical Artifact to Facilitate Seamless Interaction with Personal Data in Everyday Life,Sauvé et al.,11,41,
Pub suggested,13:29:24,10.1145/2957276.2957293,Help Me Help You:  Shared Reflection for Personal Data,Graham et al.,11,42,
Pub suggested,13:29:24,10.1145/2839462.2839476,If Your Mind Can Grasp It_ Your Hands Will Help,Stusak et al.,11,43,
Pub suggested,13:29:24,10.1145/2702123.2702197,TastyBeats:  Designing Palatable Representations of Physical Activity,Khot et al.,11,44,
Pub suggested,13:29:24,10.1109/icdmw.2014.167,Identifying Team Style in Soccer Using Formations Learned from Spatiotemporal Tracking Data,Bialkowski et al.,11,45,
Pub suggested,13:29:24,10.1145/2468356.2479614,Sweat-atoms:  turning physical exercise into physical objects,Khot and Mueller,11,46,
Pub suggested,13:29:24,10.1145/2207676.2208539,Sustainably unpersuaded:  how persuasion narrows our vision of sustainability,Brynjarsdottir et al.,11,47,
Pub suggested,13:29:24,10.1145/1518701.1518766,Theory-driven design strategies for technologies that support behavior change in everyday life,Consolvo et al.,11,48,
